status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
FINAL,7,2017,2,6,12,1,"191,489",4097434279
FINAL,7,2017,2,6,12,2,"218,669",7819224959.6
FINAL,7,2017,2,6,12,5,"811,224",43241585626
FINAL,3,2017,2,6,13,1,"234,319",12420325500
FINAL,3,2017,2,6,13,5,"425,178",18851599062
FINAL,5,2017,2,6,13,1,114,3989.1018954
FINAL,5,2017,2,6,13,2,437,30396.985308
FINAL,5,2017,2,6,13,5,"4,271",597452.22823
FINAL,7,2017,2,6,13,1,"29,399",333730287.53
FINAL,7,2017,2,6,13,2,"25,704",119208122.44
FINAL,7,2017,2,6,13,5,"273,077",3935098215
FINAL,3,2017,2,6,37,1,"1,285,199",79463842677
FINAL,3,2017,2,6,37,5,"637,545",34267910358
FINAL,5,2017,2,6,37,1,639,51839.824838
FINAL,5,2017,2,6,37,2,"6,449",1608677.8244
FINAL,5,2017,2,6,37,5,"2,082",237613.95766
FINAL,7,2017,2,6,37,1,"61,500",363995733.82
FINAL,7,2017,2,6,37,2,"55,797",556925878.44
FINAL,7,2017,2,6,37,5,"553,226",16604439340
FINAL,3,2017,2,6,45,1,"1,103,091",53258690995
FINAL,3,2017,2,6,45,5,"137,700",2060513386.8
FINAL,5,2017,2,6,45,1,"1,203",235008.23288
FINAL,5,2017,2,6,45,2,"3,291",1634709.6675
FINAL,5,2017,2,6,45,5,"3,131",490840.53703
FINAL,7,2017,2,6,45,1,"23,231",116395466.7
FINAL,7,2017,2,6,45,2,"56,729",363105529.11
FINAL,7,2017,2,6,45,5,"616,438",20377427594
FINAL,3,2017,2,7,1,1,"890,057",102569797191
FINAL,3,2017,2,7,1,5,"305,388",30698344687
FINAL,5,2017,2,7,1,1,"3,248",493882.29554
FINAL,5,2017,2,7,1,2,"4,222",917761.31055
FINAL,5,2017,2,7,1,5,"4,141",755734.3982
FINAL,7,2017,2,7,1,1,"38,795",208006852.86
FINAL,7,2017,2,7,1,2,"24,782",94699703.313
FINAL,7,2017,2,7,1,5,"126,246",1202571215.1
FINAL,3,2017,2,7,12,3,"1,716,856",360311049710
FINAL,3,2017,2,7,12,5,"1,796,330",447578425140
FINAL,5,2017,2,7,12,3,"52,451",32252368.669
FINAL,5,2017,2,7,12,4,"75,863",103991891.13
FINAL,5,2017,2,7,12,5,"43,023",27673940.686
FINAL,7,2017,2,7,12,3,"817,358",41533394172
FINAL,7,2017,2,7,12,4,"298,160",10722454429
FINAL,7,2017,2,7,12,5,"974,684",55170326032
FINAL,3,2017,2,7,28,5,"229,167",3605425243.9
FINAL,5,2017,2,7,28,1,230,48561.013601
FINAL,5,2017,2,7,28,5,"1,583",191720.24557
FINAL,7,2017,2,7,28,1,"15,145",91387811.339
FINAL,7,2017,2,7,28,2,"21,357",128031829.57
FINAL,7,2017,2,7,28,5,"152,856",1585892277.7
FINAL,3,2017,3,4,9,5,"462,262",15953715625
FINAL,4,2017,3,4,9,1,"2,101",52299.712095
FINAL,4,2017,3,4,9,5,"3,310",178891.97164
FINAL,5,2017,3,4,9,1,27,12.607037988
FINAL,5,2017,3,4,9,2,5,0.4573982036
FINAL,5,2017,3,4,9,5,"3,863",1084181.7024
FINAL,7,2017,3,4,9,1,"7,924",43204991.676
FINAL,7,2017,3,4,9,2,"4,117",9035733.8398
FINAL,7,2017,3,4,9,5,"238,732",7569528695.8
FINAL,3,2017,3,4,23,1,"196,626",3975314314.8
FINAL,3,2017,3,4,23,5,"202,366",4070772935.1
FINAL,4,2017,3,4,23,1,48,22.188464023
FINAL,4,2017,3,4,23,2,"1,108",11760.90596
FINAL,4,2017,3,4,23,5,80,61.07558098
FINAL,5,2017,3,4,23,1,747,113587.18631
FINAL,5,2017,3,4,23,2,202,14162.876199
FINAL,5,2017,3,4,23,5,454,38246.129421
FINAL,7,2017,3,4,23,1,"55,155",855634082.24
FINAL,7,2017,3,4,23,2,"30,951",327261891.11
FINAL,7,2017,3,4,23,5,"162,344",3849970839.6
FINAL,3,2017,3,4,25,1,"151,323",10243548263
FINAL,3,2017,3,4,25,5,"1,320,390",148212173614
FINAL,4,2017,3,4,25,1,"4,692",158945.64872
FINAL,4,2017,3,4,25,2,"10,808",130039.12364
FINAL,4,2017,3,4,25,5,"37,876",45339402.226
FINAL,5,2017,3,4,25,1,"12,445",11740222.023
FINAL,5,2017,3,4,25,2,"6,283",1518809.0921
FINAL,5,2017,3,4,25,5,"8,299",5891361.6293
FINAL,5,2017,3,4,25,6,454,6302.1624633
FINAL,7,2017,3,4,25,1,"268,329",6091688504.5
FINAL,7,2017,3,4,25,2,"150,022",2295671322.5
FINAL,7,2017,3,4,25,5,"566,383",22420559955
FINAL,3,2017,3,4,33,1,"75,079",681543026.76
FINAL,3,2017,3,4,33,5,"49,606",462403421.89
FINAL,4,2017,3,4,33,1,558,3152.7665936
FINAL,4,2017,3,4,33,2,"8,427",718601.872
FINAL,4,2017,3,4,33,5,"2,087",44066.671404
FINAL,5,2017,3,4,33,1,92,991.84997022
FINAL,5,2017,3,4,33,2,"2,086",513649.32234
FINAL,5,2017,3,4,33,5,977,105725.47777
FINAL,7,2017,3,4,33,1,"56,466",199531198.73
FINAL,7,2017,3,4,33,2,"14,081",46931300.542
FINAL,7,2017,3,4,33,5,"21,319",46900637.062
FINAL,3,2017,3,4,44,1,"73,414",1103966606.3
FINAL,3,2017,3,4,44,5,"72,175",1089188021.2
FINAL,4,2017,3,4,44,1,"1,550",19494.584468
FINAL,4,2017,3,4,44,2,834,5638.4104632
FINAL,4,2017,3,4,44,5,237,455.87736201
FINAL,5,2017,3,4,44,1,"3,621",1768666.95
FINAL,5,2017,3,4,44,2,412,14929.241233
FINAL,5,2017,3,4,44,5,"1,831",723074.54274
FINAL,7,2017,3,4,44,1,"62,330",575377068.03
FINAL,7,2017,3,4,44,2,"6,199",11603749.637
FINAL,7,2017,3,4,44,5,"93,357",1143754008.7
FINAL,3,2017,3,5,10,1,"75,395",1094962690.2
FINAL,3,2017,3,5,10,5,"166,524",2225380880.8
FINAL,4,2017,3,5,10,1,30,75.835677466
FINAL,4,2017,3,5,10,2,"2,662",594317.27195
FINAL,4,2017,3,5,10,5,874,44451.050836
FINAL,5,2017,3,5,10,1,4,18.961701022
FINAL,5,2017,3,5,10,2,125,11390.587694
FINAL,5,2017,3,5,10,5,171,15135.836867
FINAL,7,2017,3,5,10,1,"10,563",22585012.18
FINAL,7,2017,3,5,10,2,"27,401",111351282.14
FINAL,7,2017,3,5,10,5,"105,073",837337166.02
FINAL,3,2017,3,5,24,5,"1,086,762",73633429374
FINAL,4,2017,3,5,24,1,12,0.4742261816
FINAL,4,2017,3,5,24,2,"1,189",4992.0651998
FINAL,4,2017,3,5,24,5,"5,793",1167692.7847
FINAL,5,2017,3,5,24,2,"1,595",218068.19621
FINAL,5,2017,3,5,24,5,"63,756",163770281.94
FINAL,7,2017,3,5,24,2,"42,029",719800769.6
FINAL,7,2017,3,5,24,5,"633,118",18153446105
FINAL,3,2017,3,5,34,1,"293,115",10975190598
FINAL,3,2017,3,5,34,5,"946,179",85113714324
FINAL,4,2017,3,5,34,1,"7,684",36304.511751
FINAL,4,2017,3,5,34,2,"17,594",182756.08594
FINAL,4,2017,3,5,34,5,"10,615",42346.251745
FINAL,5,2017,3,5,34,1,"2,845",157394.05496
FINAL,5,2017,3,5,34,2,"7,050",208165.65432
FINAL,5,2017,3,5,34,5,"4,480",373367.92849
FINAL,7,2017,3,5,34,1,"212,646",6783101490.1
FINAL,7,2017,3,5,34,2,"132,586",3606992589
FINAL,7,2017,3,5,34,5,"685,932",49124215791
FINAL,3,2017,3,5,36,1,"168,112",16686626510
FINAL,3,2017,3,5,36,5,"2,903,576",326612883701
FINAL,4,2017,3,5,36,1,"25,349",6070543.7303
FINAL,4,2017,3,5,36,2,"4,599",69369.349187
FINAL,4,2017,3,5,36,5,"28,321",29819485.424
FINAL,5,2017,3,5,36,1,"6,820",1467333.6868
FINAL,5,2017,3,5,36,2,"3,569",424320.06019
FINAL,5,2017,3,5,36,5,"7,732",2158802.4064
FINAL,7,2017,3,5,36,1,"173,897",3920585355.6
FINAL,7,2017,3,5,36,2,"99,502",1663157377.4
FINAL,7,2017,3,5,36,5,"1,260,201",67961723790
FINAL,3,2017,3,5,51,1,"183,638",8121913912.4
FINAL,3,2017,3,5,51,5,"800,096",34876555124
FINAL,4,2017,3,5,51,2,538,2446.3904721
FINAL,4,2017,3,5,51,5,"4,199",149089.78595
FINAL,5,2017,3,5,51,1,134,2898.4371101
FINAL,5,2017,3,5,51,2,"1,325",225923.1013
FINAL,5,2017,3,5,51,5,"4,903",5766454.2261
FINAL,7,2017,3,5,51,1,"15,053",40564836.543
FINAL,7,2017,3,5,51,2,"35,779",716139972.94
FINAL,7,2017,3,5,51,5,"461,528",8482313929.6
FINAL,3,2017,3,6,12,1,"3,027,208",1.2842196E12
FINAL,3,2017,3,6,12,5,"3,566,048",1.2317074E12
FINAL,5,2017,3,6,12,1,"6,306",3513024.9321
FINAL,5,2017,3,6,12,2,"31,091",31696715
FINAL,5,2017,3,6,12,5,"12,285",5506048.2612
FINAL,7,2017,3,6,12,1,"349,421",7676881281.9
FINAL,7,2017,3,6,12,2,"754,327",42950438229
FINAL,7,2017,3,6,12,5,"1,761,792",172779127045
FINAL,3,2017,3,6,13,1,"171,890",4609443745.5
FINAL,3,2017,3,6,13,5,"246,055",6271162844.8
FINAL,5,2017,3,6,13,1,"1,279",82007.231283
FINAL,5,2017,3,6,13,2,"1,936",230813.82375
FINAL,5,2017,3,6,13,5,"5,260",932648.43007
FINAL,7,2017,3,6,13,1,"2,453",2582499.7248
FINAL,7,2017,3,6,13,2,"11,710",58310855.469
FINAL,7,2017,3,6,13,5,"158,795",1652502472.9
FINAL,3,2017,3,6,37,1,"3,370,747",872553671363
FINAL,3,2017,3,6,37,5,"1,118,793",132369387905
FINAL,5,2017,3,6,37,1,"10,277",4762454.2857
FINAL,5,2017,3,6,37,2,"28,520",18535619.943
FINAL,5,2017,3,6,37,5,"14,096",21917532.774
FINAL,7,2017,3,6,37,1,"294,725",7814684769.1
FINAL,7,2017,3,6,37,2,"213,811",3960505699.1
FINAL,7,2017,3,6,37,5,"637,064",29668118405
FINAL,3,2017,3,6,45,1,"1,062,817",91084987186
FINAL,3,2017,3,6,45,5,"456,674",27360683400
FINAL,5,2017,3,6,45,1,"2,651",994482.03294
FINAL,5,2017,3,6,45,2,"11,723",11337549.766
FINAL,5,2017,3,6,45,5,"6,515",2627765.3241
FINAL,7,2017,3,6,45,1,"105,270",2607189692
FINAL,7,2017,3,6,45,2,"216,337",18875336892
FINAL,7,2017,3,6,45,5,"771,861",105668883668
FINAL,3,2017,3,7,1,1,"1,029,877",118865774059
FINAL,3,2017,3,7,1,5,"222,833",12344599571
FINAL,5,2017,3,7,1,1,"7,442",8677980.4299
FINAL,5,2017,3,7,1,2,"23,961",19086865.061
FINAL,5,2017,3,7,1,5,"6,554",1458819.5065
FINAL,7,2017,3,7,1,1,"61,518",886115777.97
FINAL,7,2017,3,7,1,2,"277,071",12002714869
FINAL,7,2017,3,7,1,5,"229,212",8993605946.6
FINAL,3,2017,3,7,12,3,"3,558,171",1.268812E12
FINAL,3,2017,3,7,12,5,"2,068,471",538460309608
FINAL,5,2017,3,7,12,3,"55,858",33048320.235
FINAL,5,2017,3,7,12,4,"125,809",318500897.36
FINAL,5,2017,3,7,12,5,"37,781",23575162.389
FINAL,7,2017,3,7,12,3,"1,656,490",143872493524
FINAL,7,2017,3,7,12,4,"653,164",45081233465
FINAL,7,2017,3,7,12,5,"2,318,729",283780860589
FINAL,3,2017,3,7,28,5,"669,052",51769649561
FINAL,5,2017,3,7,28,1,"1,126",369207.67218
FINAL,5,2017,3,7,28,2,"2,565",311103.02784
FINAL,5,2017,3,7,28,5,"3,542",2135869.1534
FINAL,7,2017,3,7,28,1,"12,024",77791651.937
FINAL,7,2017,3,7,28,2,"59,035",660669697.26
FINAL,7,2017,3,7,28,5,"107,814",1597582569.2
FINAL,3,2017,4,4,9,5,"1,109,178",123665553293
FINAL,4,2017,4,4,9,1,"1,338",25665.299067
FINAL,4,2017,4,4,9,2,"1,859",50476.294404
FINAL,4,2017,4,4,9,5,"8,489",701902.9701
FINAL,5,2017,4,4,9,1,346,10408.483826
FINAL,5,2017,4,4,9,2,198,9955.1850369
FINAL,5,2017,4,4,9,5,"6,431",1738550.2142
FINAL,7,2017,4,4,9,1,"31,285",159858902.8
FINAL,7,2017,4,4,9,2,"17,457",49977213.354
FINAL,7,2017,4,4,9,5,"498,205",20295870365
FINAL,3,2017,4,4,23,1,"201,539",6166529443.2
FINAL,3,2017,4,4,23,5,"312,462",10685926882
FINAL,4,2017,4,4,23,1,"1,965",136.16794476
FINAL,4,2017,4,4,23,2,"2,873",79093.725482
FINAL,4,2017,4,4,23,5,737,4782.8517832
FINAL,5,2017,4,4,23,1,"2,815",677533.5888
FINAL,5,2017,4,4,23,2,677,28700.744356
FINAL,5,2017,4,4,23,5,"1,974",302736.89807
FINAL,7,2017,4,4,23,1,"176,893",2272679368
FINAL,7,2017,4,4,23,2,"37,199",400772713.39
FINAL,7,2017,4,4,23,5,"108,417",1063869314.5
FINAL,3,2017,4,4,25,1,"243,849",15261273107
FINAL,3,2017,4,4,25,5,"832,916",46924091348
FINAL,4,2017,4,4,25,1,"1,223",1664.0879228
FINAL,4,2017,4,4,25,2,"14,983",253481.69486
FINAL,4,2017,4,4,25,5,"24,752",5553870.5842
FINAL,5,2017,4,4,25,1,"29,137",48959896.437
FINAL,5,2017,4,4,25,2,"34,771",186238215.25
FINAL,5,2017,4,4,25,5,"23,092",32973310.68
FINAL,5,2017,4,4,25,6,138,583.75417902
FINAL,7,2017,4,4,25,1,"317,021",7527478406.6
FINAL,7,2017,4,4,25,2,"166,916",2335482797.6
FINAL,7,2017,4,4,25,5,"549,511",18990051539
FINAL,3,2017,4,4,33,1,"92,197",2152106972.7
FINAL,3,2017,4,4,33,5,"198,049",6310038937.6
FINAL,4,2017,4,4,33,1,"2,647",70884.163877
FINAL,4,2017,4,4,33,2,"9,898",991363.38311
FINAL,4,2017,4,4,33,5,"9,453",904320.21637
FINAL,5,2017,4,4,33,1,"1,641",1307992.5702
FINAL,5,2017,4,4,33,2,"3,566",2165462.1917
FINAL,5,2017,4,4,33,5,"1,893",575432.60508
FINAL,7,2017,4,4,33,1,"115,744",1929093600.2
FINAL,7,2017,4,4,33,2,"46,509",352326628.52
FINAL,7,2017,4,4,33,5,"81,147",1002441331.8
FINAL,3,2017,4,4,44,1,"204,862",6137482151.1
FINAL,3,2017,4,4,44,5,"355,071",13284037965
FINAL,4,2017,4,4,44,1,"6,989",396123.08283
FINAL,4,2017,4,4,44,2,"1,982",31857.660833
FINAL,4,2017,4,4,44,5,559,2538.0875729
FINAL,5,2017,4,4,44,1,"4,795",1738423.1747
FINAL,5,2017,4,4,44,2,"1,968",297346.06634
FINAL,5,2017,4,4,44,5,"2,050",740955.7134
FINAL,7,2017,4,4,44,1,"119,742",1262569698
FINAL,7,2017,4,4,44,2,"12,807",34498318.371
FINAL,7,2017,4,4,44,5,"96,826",936136196.56
FINAL,3,2017,4,5,10,1,"277,068",11030856667
FINAL,3,2017,4,5,10,5,"292,312",11770786408
FINAL,4,2017,4,5,10,1,313,8235.6285301
FINAL,4,2017,4,5,10,2,"5,223",2287674.5917
FINAL,4,2017,4,5,10,5,"2,602",81273.158562
FINAL,5,2017,4,5,10,1,129,15538.914131
FINAL,5,2017,4,5,10,2,328,67682.787447
FINAL,5,2017,4,5,10,5,315,48216.022607
FINAL,7,2017,4,5,10,1,"29,219",169269608.46
FINAL,7,2017,4,5,10,2,"73,148",932584824.58
FINAL,7,2017,4,5,10,5,"210,297",6464473165.6
FINAL,3,2017,4,5,24,1,"74,463",5311005256.5
FINAL,3,2017,4,5,24,5,"1,759,713",237534749494
FINAL,4,2017,4,5,24,1,329,382.49186906
FINAL,4,2017,4,5,24,2,"5,756",116902.56305
FINAL,4,2017,4,5,24,5,"22,185",4976106.8647
FINAL,5,2017,4,5,24,1,29,18.456219173
FINAL,5,2017,4,5,24,2,"1,636",283633.57354
FINAL,5,2017,4,5,24,5,"43,836",84906912.968
FINAL,7,2017,4,5,24,1,"3,613",5384149.8142
FINAL,7,2017,4,5,24,2,"95,691",2061924271.8
FINAL,7,2017,4,5,24,5,"1,191,368",95768706069
FINAL,3,2017,4,5,34,1,"719,997",70363668483
FINAL,3,2017,4,5,34,5,"1,303,372",131833608740
FINAL,4,2017,4,5,34,1,"16,014",157681.95479
FINAL,4,2017,4,5,34,2,"42,535",1112529.4623
FINAL,4,2017,4,5,34,5,"15,038",70317.828452
FINAL,5,2017,4,5,34,1,"5,091",415373.50377
FINAL,5,2017,4,5,34,2,"25,150",7547100.8262
FINAL,5,2017,4,5,34,5,"5,545",920298.58925
FINAL,7,2017,4,5,34,1,"426,914",14743009337
FINAL,7,2017,4,5,34,2,"269,693",5236848715.7
FINAL,7,2017,4,5,34,5,"703,035",33200272899
FINAL,3,2017,4,5,36,1,"246,792",18194781365
FINAL,3,2017,4,5,36,5,"2,612,856",480794615941
FINAL,4,2017,4,5,36,1,"50,067",37496656.603
FINAL,4,2017,4,5,36,2,"19,970",18548852.98
FINAL,4,2017,4,5,36,5,"23,489",5357778.4885
FINAL,5,2017,4,5,36,1,"12,314",5312288.3117
FINAL,5,2017,4,5,36,2,"4,513",1113568.1786
FINAL,5,2017,4,5,36,5,"9,955",7145147.822
FINAL,7,2017,4,5,36,1,"443,771",26858300196
FINAL,7,2017,4,5,36,2,"372,927",22263062952
FINAL,7,2017,4,5,36,5,"2,165,547",433088167367
FINAL,3,2017,4,5,51,1,"189,328",25059459829
FINAL,3,2017,4,5,51,5,"1,267,564",94038879287
FINAL,4,2017,4,5,51,1,713,4295.611267
FINAL,4,2017,4,5,51,2,605,3099.045059
FINAL,4,2017,4,5,51,5,"8,880",252247.89579
FINAL,5,2017,4,5,51,1,"1,194",363972.0038
FINAL,5,2017,4,5,51,2,"1,601",444114.34296
FINAL,5,2017,4,5,51,5,"9,477",22215197.9
FINAL,7,2017,4,5,51,1,"18,394",91216441.352
FINAL,7,2017,4,5,51,2,"24,972",157688278.97
FINAL,7,2017,4,5,51,5,"599,943",28813453295
FINAL,3,2017,4,6,12,1,"2,368,055",1.1626876E12
FINAL,3,2017,4,6,12,5,"3,449,655",1.8153016E12
FINAL,5,2017,4,6,12,1,"9,804",7421921.2088
FINAL,5,2017,4,6,12,2,"27,276",17868745.178
FINAL,5,2017,4,6,12,5,"10,563",3708918.9256
FINAL,7,2017,4,6,12,1,"478,144",15422683200
FINAL,7,2017,4,6,12,2,"1,301,456",107037984995
FINAL,7,2017,4,6,12,5,"1,633,293",157979877152
FINAL,3,2017,4,6,13,1,"328,848",23466316609
FINAL,3,2017,4,6,13,5,"460,476",26212404656
FINAL,5,2017,4,6,13,1,"1,325",124254.89484
FINAL,5,2017,4,6,13,2,"1,523",160487.33337
FINAL,5,2017,4,6,13,5,"5,268",985132.35751
FINAL,7,2017,4,6,13,1,"60,600",1248289704.6
FINAL,7,2017,4,6,13,2,"39,434",297574480.85
FINAL,7,2017,4,6,13,5,"354,386",5844254890.6
FINAL,3,2017,4,6,37,1,"1,972,252",133777179886
FINAL,3,2017,4,6,37,5,"483,906",18768502029
FINAL,5,2017,4,6,37,1,"21,750",17357764.22
FINAL,5,2017,4,6,37,2,"23,423",11985660.343
FINAL,5,2017,4,6,37,5,"15,241",6835832.52
FINAL,7,2017,4,6,37,1,"154,335",1389160748.6
FINAL,7,2017,4,6,37,2,"110,524",816829441.96
FINAL,7,2017,4,6,37,5,"564,183",12437034233
FINAL,3,2017,4,6,45,1,"1,149,627",90877333926
FINAL,3,2017,4,6,45,5,"475,830",32701180589
FINAL,5,2017,4,6,45,1,"9,515",11149270.911
FINAL,5,2017,4,6,45,2,"19,004",42696636.329
FINAL,5,2017,4,6,45,5,"17,149",13613404.013
FINAL,7,2017,4,6,45,1,"69,978",645488025.44
FINAL,7,2017,4,6,45,2,"24,958",87788012.08
FINAL,7,2017,4,6,45,5,"374,459",6489140896.2
FINAL,3,2017,4,7,1,1,"647,628",58892079262
FINAL,3,2017,4,7,1,5,"235,189",28188818850
FINAL,5,2017,4,7,1,1,"5,785",2791319.6703
FINAL,5,2017,4,7,1,2,"23,685",30003533.39
FINAL,5,2017,4,7,1,5,"5,239",2461559.4419
FINAL,7,2017,4,7,1,1,"139,371",1857238458.5
FINAL,7,2017,4,7,1,2,"313,848",6915556353.6
FINAL,7,2017,4,7,1,5,"228,000",5394226480
FINAL,3,2017,4,7,12,3,"2,964,817",1.0096546E12
FINAL,3,2017,4,7,12,5,"2,122,002",599806138728
FINAL,5,2017,4,7,12,3,"39,021",19053648.955
FINAL,5,2017,4,7,12,4,"87,249",79514798.937
FINAL,5,2017,4,7,12,5,"30,493",28075465.07
FINAL,7,2017,4,7,12,3,"1,060,854",64693824454
FINAL,7,2017,4,7,12,4,"519,669",19102829024
FINAL,7,2017,4,7,12,5,"1,857,341",182629087712
FINAL,3,2017,4,7,28,5,"616,362",44240076989
FINAL,5,2017,4,7,28,1,"2,153",1438612.7998
FINAL,5,2017,4,7,28,5,"2,942",1049040.4517
FINAL,7,2017,4,7,28,1,"23,045",138602999.76
FINAL,7,2017,4,7,28,2,"27,831",100509612.97
FINAL,7,2017,4,7,28,5,"200,471",2488845638.1
FINAL,3,2017,5,4,9,5,"234,036",4326339519.9
FINAL,4,2017,5,4,9,1,971,13768.067255
FINAL,4,2017,5,4,9,2,342,1705.3175593
