status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
,6,2000,5,5,24,2,"22,940",102726036.71
,6,2000,5,5,24,5,"21,266",98291262.924
,7,2000,5,5,24,1,"21,101",427664707.27
,7,2000,5,5,24,2,"30,992",495317843.33
,7,2000,5,5,24,5,"872,009",8366237353.3
,3,2000,5,5,34,1,"764,080",46573731206
,3,2000,5,5,34,5,"1,131,217",53826440169
,6,2000,5,5,34,1,"21,747",99370641.165
,6,2000,5,5,34,2,"73,655",277236205.98
,7,2000,5,5,34,1,"677,593",7652565826.7
,7,2000,5,5,34,2,"402,287",5331234740.9
,7,2000,5,5,34,5,"368,445",4017753270.9
,3,2000,5,5,36,1,"381,278",12699271585
,3,2000,5,5,36,5,"1,060,768",23009687854
,6,2000,5,5,36,1,"33,158",78713696.831
,6,2000,5,5,36,2,"10,813",13636823.294
,6,2000,5,5,36,5,"14,393",17266275.887
,7,2000,5,5,36,1,"588,628",11997644670
,7,2000,5,5,36,2,"48,544",934517904.33
,7,2000,5,5,36,5,"442,857",11510470358
,3,2000,5,5,51,1,"152,131",2609179701.2
,3,2000,5,5,51,5,"426,642",4055437012.1
,6,2000,5,5,51,1,"1,130",1172511.4238
,6,2000,5,5,51,2,"3,957",3039707.4626
,6,2000,5,5,51,5,"5,798",5218562.8518
,7,2000,5,5,51,1,"6,432",6547787.2674
,7,2000,5,5,51,2,"23,504",60201971.15
,7,2000,5,5,51,5,"655,454",2971270062.9
,3,2000,5,6,12,1,"1,548,782",125870714162
,3,2000,5,6,12,5,"1,897,290",98610018752
,5,2000,5,6,12,1,"6,685",4806509.5347
,5,2000,5,6,12,2,"14,583",11334740.848
,5,2000,5,6,12,5,"4,467",1397336.1376
,7,2000,5,6,12,1,"141,049",828289549.47
,7,2000,5,6,12,2,"236,123",1581398573.4
,7,2000,5,6,12,5,"1,082,243",10192702177
,3,2000,5,6,13,1,"125,913",2678433513.5
,3,2000,5,6,13,5,"87,647",2506157912.6
,5,2000,5,6,13,2,172,30460.012162
,5,2000,5,6,13,5,430,193099.46881
,7,2000,5,6,13,2,"4,215",16373252.503
,7,2000,5,6,13,5,"152,982",253468334.4
,3,2000,5,6,37,1,"1,736,830",36045651150
,3,2000,5,6,37,5,"536,725",12918891566
,5,2000,5,6,37,1,"3,357",1838205.5486
,5,2000,5,6,37,2,"13,801",16677718.886
,5,2000,5,6,37,5,"2,462",2968031.3501
,7,2000,5,6,37,1,"81,213",236475067.28
,7,2000,5,6,37,2,"68,976",207541950.49
,7,2000,5,6,37,5,"623,304",2495677068.9
,3,2000,5,6,45,1,"742,468",44708290103
,3,2000,5,6,45,5,"131,524",4669746931.7
,5,2000,5,6,45,1,"1,178",726335.94834
,5,2000,5,6,45,2,"7,930",8991505.1741
,5,2000,5,6,45,5,"1,454",1053721.3892
,7,2000,5,6,45,1,"37,627",163863658.28
,7,2000,5,6,45,2,"20,302",128762645.97
,7,2000,5,6,45,5,"285,485",1210076703.7
,3,2000,5,7,1,1,"269,719",2549306723.8
,3,2000,5,7,1,5,"86,160",1227596131.4
,5,2000,5,7,1,1,533,59299.161686
,5,2000,5,7,1,2,"8,485",2590799.6198
,5,2000,5,7,1,5,949,180875.27727
,7,2000,5,7,1,1,"35,463",135504079.16
,7,2000,5,7,1,2,"68,470",328920081.54
,7,2000,5,7,1,5,"75,944",356963573.68
,3,2000,5,7,12,3,"1,405,012",68298982830
,3,2000,5,7,12,5,"849,672",21903663540
,5,2000,5,7,12,3,"16,294",3879709.8954
,5,2000,5,7,12,4,"36,658",16026874.259
,5,2000,5,7,12,5,"14,200",4654835.1606
,7,2000,5,7,12,3,"593,175",7546628334.6
,7,2000,5,7,12,4,"263,026",3573950540.9
,7,2000,5,7,12,5,"1,138,946",14623514691
,3,2000,5,7,22,1,"8,874",53535459.924
,3,2000,5,7,22,5,"527,486",8849239620.2
,5,2000,5,7,22,1,"1,123",199996.30054
,5,2000,5,7,22,2,"1,568",284359.27664
,5,2000,5,7,22,5,"10,790",2842345.2378
,7,2000,5,7,22,1,"39,095",152158629.95
,7,2000,5,7,22,2,"5,587",18034625.446
,7,2000,5,7,22,5,"779,735",4297132299.6
,3,2000,5,7,28,5,"296,786",1324404661.9
,5,2000,5,7,28,1,443,43944.727784
,5,2000,5,7,28,2,"1,550",699519.46176
,5,2000,5,7,28,5,"4,963",3038071.4531
,7,2000,5,7,28,1,"8,659",47988798.951
,7,2000,5,7,28,2,"23,560",115655817.82
,7,2000,5,7,28,5,"185,559",523782598.67
,3,2000,6,4,9,5,"111,265",291093364.3
,7,2000,6,4,9,5,"105,487",275224931.87
,3,2000,6,4,25,1,"138,814",2183689511.5
,3,2000,6,4,25,5,"224,744",2870538438.5
,6,2000,6,4,25,1,"1,261",1365470.7929
,6,2000,6,4,25,2,"7,185",17087606.91
,6,2000,6,4,25,5,677,449509.2308
,7,2000,6,4,25,1,"14,452",100830889.11
,7,2000,6,4,25,2,"1,956",5257117.0488
,7,2000,6,4,25,5,"103,721",298687429.83
