status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
,6,1990,2,4,25,5,"12,136",84802098.683
,7,1990,2,4,25,1,"18,700",146164627.35
,7,1990,2,4,25,2,"4,122",10967450.096
,7,1990,2,4,25,5,"36,866",234212961.94
,3,1990,2,4,44,5,"138,701",1007073693.8
,6,1990,2,4,44,2,"2,561",4712271.4353
,7,1990,2,4,44,1,"7,404",21732743.827
,7,1990,2,4,44,2,"1,925",1015251.2188
,7,1990,2,4,44,5,"24,098",62540027.923
,3,1990,2,5,10,1,"10,747",67560725.643
,3,1990,2,5,10,5,"48,335",246091066.48
,6,1990,2,5,10,2,"1,777",3194132.4638
,6,1990,2,5,10,5,"1,020",1051320.1035
,7,1990,2,5,10,2,252,1315.1014213
,7,1990,2,5,10,5,"28,966",10282019.548
,3,1990,2,5,24,1,"4,780",20432531.656
,3,1990,2,5,24,5,"500,036",11695846334
,6,1990,2,5,24,2,"2,815",2841808.9253
,7,1990,2,5,24,2,"37,055",328290729.77
,7,1990,2,5,24,5,"166,811",1308046106.4
,3,1990,2,5,34,1,"48,303",246625125.67
,3,1990,2,5,34,5,"456,308",4725393399.6
,6,1990,2,5,34,1,"4,547",8611765.5192
,6,1990,2,5,34,2,"12,194",38802651.035
,6,1990,2,5,34,5,"10,051",38712869.457
,7,1990,2,5,34,1,"31,278",112024449.06
,7,1990,2,5,34,2,"96,096",430369665.6
,7,1990,2,5,34,5,"120,953",626946296.41
,3,1990,2,5,36,1,"24,963",139394800.23
,3,1990,2,5,36,5,"406,362",3703011541.1
,6,1990,2,5,36,1,"15,353",79747112.229
,6,1990,2,5,36,2,"28,209",266924765.58
,6,1990,2,5,36,5,"42,316",496247373.39
,7,1990,2,5,36,1,"17,507",111084991.13
,7,1990,2,5,36,2,"11,429",40342844.305
,7,1990,2,5,36,5,"159,049",503452941.32
,3,1990,2,5,51,5,"235,906",1307969592.8
,6,1990,2,5,51,1,"1,371",353066.93678
,6,1990,2,5,51,2,"5,589",5872343.9735
,7,1990,2,5,51,1,"3,302",2464732.2793
,7,1990,2,5,51,2,"15,892",85186711.567
,7,1990,2,5,51,5,"171,689",439698004.95
,3,1990,2,6,12,1,"5,153,943",592138269664
,3,1990,2,6,12,5,"967,296",270050154282
,5,1990,2,6,12,1,"10,749",23524157.418
,5,1990,2,6,12,2,"17,914",50694394.573
,5,1990,2,6,12,5,117,9409.1875831
,7,1990,2,6,12,1,"381,303",8567418090.4
,7,1990,2,6,12,2,"571,346",16108735637
,7,1990,2,6,12,5,"941,685",30171964551
,3,1990,2,6,13,1,"19,093",372503647.74
,3,1990,2,6,13,5,"194,561",1663258131.8
,5,1990,2,6,13,1,184,34035.055016
,5,1990,2,6,13,5,"1,260",2593031.499
,7,1990,2,6,13,1,"2,574",2277930.5949
,7,1990,2,6,13,2,"3,026",5114511.1583
,7,1990,2,6,13,5,"102,602",119263460.11
,3,1990,2,6,37,1,"1,336,625",75137727711
,3,1990,2,6,37,5,"45,564",533693383.61
,5,1990,2,6,37,2,"9,263",77488510.006
,7,1990,2,6,37,1,"31,071",204019845.36
,7,1990,2,6,37,2,"21,018",157827278.05
,7,1990,2,6,37,5,"184,194",934770437.43
,3,1990,2,6,45,1,"243,861",13584956613
,3,1990,2,6,45,5,"266,852",13988406914
,7,1990,2,6,45,1,"17,064",81560701.935
,7,1990,2,6,45,2,"11,534",42323172.547
,7,1990,2,6,45,5,"196,598",567334824.17
,3,1990,2,7,1,1,"176,684",2511930562.2
,3,1990,2,7,1,5,"63,699",1550869715.2
,5,1990,2,7,1,1,"5,985",67010781.635
,5,1990,2,7,1,2,"12,358",293037754.07
,7,1990,2,7,1,1,"22,530",60421681.717
,7,1990,2,7,1,2,"56,422",50314912.203
,7,1990,2,7,1,5,"66,075",72506003.771
,3,1990,2,7,12,3,"1,598,834",113854004658
,3,1990,2,7,12,5,"714,773",65110259296
,5,1990,2,7,12,3,"26,558",119009135.99
,5,1990,2,7,12,4,"46,418",381353106.38
,5,1990,2,7,12,5,"12,177",184128748.04
,7,1990,2,7,12,3,"1,288,630",36025619716
,7,1990,2,7,12,4,"634,012",25769987890
,7,1990,2,7,12,5,"1,285,784",48318040906
,3,1990,2,7,22,1,"457,242",28820593628
,3,1990,2,7,22,5,"129,474",5385369226.9
,5,1990,2,7,22,1,89,2993.4275121
,5,1990,2,7,22,2,254,23475.503798
,7,1990,2,7,22,1,"73,269",892176989.33
,7,1990,2,7,22,2,"45,406",495817591.52
,7,1990,2,7,22,5,"412,084",3238630527.3
,3,1990,2,7,28,1,"6,541",29986865.032
,3,1990,2,7,28,5,"203,812",969254758.98
,7,1990,2,7,28,1,"13,741",11255498.798
,7,1990,2,7,28,2,"70,058",315417369.2
,7,1990,2,7,28,5,"59,804",409098189.83
,3,1990,3,4,9,5,"382,943",3039599874.6
,6,1990,3,4,9,2,"1,174",1556488.3297
,6,1990,3,4,9,5,"19,919",180280747.1
,7,1990,3,4,9,1,299,91120.409484
,7,1990,3,4,9,2,129,16499.852325
,7,1990,3,4,9,5,"287,317",851047272.95
,3,1990,3,4,23,1,"94,827",2368192630.4
,3,1990,3,4,23,5,"63,252",1620350090.3
,6,1990,3,4,23,2,"26,186",251992416.72
,7,1990,3,4,23,1,"52,383",469029734.81
,7,1990,3,4,23,2,"16,071",126533702.52
,7,1990,3,4,23,5,"66,054",628264610.05
,3,1990,3,4,25,1,"565,476",16707566165
,3,1990,3,4,25,5,"1,203,132",36989434801
,6,1990,3,4,25,1,"14,387",125441796.43
,6,1990,3,4,25,2,"29,902",536872252.9
,6,1990,3,4,25,5,"39,695",947531809.08
,7,1990,3,4,25,1,"146,531",923755222.31
,7,1990,3,4,25,2,"35,265",88059786.159
,7,1990,3,4,25,5,"304,645",1763888160.4
,3,1990,3,4,33,1,"11,530",87910351.41
,3,1990,3,4,33,5,"30,969",112574975.31
,6,1990,3,4,33,2,"8,894",38187243.757
,7,1990,3,4,33,1,"17,026",60997561.952
,7,1990,3,4,33,2,"15,487",23640007.06
,7,1990,3,4,33,5,"15,309",87924985.241
,3,1990,3,4,44,1,"51,448",463063481.34
,3,1990,3,4,44,5,"536,609",9013786861.8
,6,1990,3,4,44,1,"1,095",1292591.5104
,6,1990,3,4,44,2,"1,439",2236466.0262
,6,1990,3,4,44,5,8,69.416234982
,7,1990,3,4,44,1,"41,713",93689021.947
,7,1990,3,4,44,2,"8,776",9502015.3389
,7,1990,3,4,44,5,"123,017",285177213.22
,3,1990,3,5,10,1,"18,366",129176798.44
,3,1990,3,5,10,5,"219,903",1070248608.9
,6,1990,3,5,10,2,"6,667",19200115.733
,6,1990,3,5,10,5,"5,665",15008009.959
,7,1990,3,5,10,1,"11,901",41966172.319
,7,1990,3,5,10,2,307,13469.77535
,7,1990,3,5,10,5,"110,391",182305248.03
,3,1990,3,5,24,1,"25,887",205466962.54
,3,1990,3,5,24,5,"566,627",4156490397.9
,6,1990,3,5,24,1,473,93222.419119
,6,1990,3,5,24,2,"14,130",45004182.438
,6,1990,3,5,24,5,"6,756",14359843.454
,7,1990,3,5,24,1,"46,061",458947210.42
,7,1990,3,5,24,2,"23,489",123999055.3
,7,1990,3,5,24,5,"610,693",5806494897.7
,3,1990,3,5,34,1,"307,606",8643786489.7
,3,1990,3,5,34,5,"791,286",15080434054
,6,1990,3,5,34,1,"31,059",429520036.99
,6,1990,3,5,34,2,"91,553",1289615129.4
,6,1990,3,5,34,5,"65,028",1117300030.5
,7,1990,3,5,34,1,"162,182",1597147726.8
,7,1990,3,5,34,2,"180,696",2025753358.5
,7,1990,3,5,34,5,"680,773",8660286345.8
,3,1990,3,5,36,1,"262,033",4552351030.8
,3,1990,3,5,36,5,"780,062",11369593790
,6,1990,3,5,36,1,"1,525",1479967.344
,6,1990,3,5,36,2,"12,857",83482099.919
,6,1990,3,5,36,5,"72,821",478243840.85
,7,1990,3,5,36,1,"226,669",1544231067.3
,7,1990,3,5,36,2,"89,107",856689354.65
,7,1990,3,5,36,5,"735,798",6629525312.4
,3,1990,3,5,51,1,"113,010",5803586859.5
,3,1990,3,5,51,5,"580,287",13361875770
,6,1990,3,5,51,2,"8,612",12259042.512
,6,1990,3,5,51,5,"9,743",15669389.242
,7,1990,3,5,51,1,"18,617",37400610.014
,7,1990,3,5,51,2,"54,398",492376277.55
,7,1990,3,5,51,5,"469,798",2284041716.9
,3,1990,3,6,12,1,"2,525,049",425112139080
,3,1990,3,6,12,5,"2,352,114",411534989689
,5,1990,3,6,12,1,141,20587.385079
,5,1990,3,6,12,2,"46,139",357408945.56
,7,1990,3,6,12,1,"240,995",1491421741.3
,7,1990,3,6,12,2,"352,727",3673325353.5
,7,1990,3,6,12,5,"796,641",16308153011
,3,1990,3,6,13,1,"151,355",416109084.96
,3,1990,3,6,13,5,"146,464",393896462.98
,5,1990,3,6,13,1,483,265231.60165
,5,1990,3,6,13,2,"1,369",2047305.7076
,5,1990,3,6,13,5,"3,368",13867504.617
,7,1990,3,6,13,1,"6,522",33958953.558
,7,1990,3,6,13,2,"13,922",106411611.85
,7,1990,3,6,13,5,"110,336",293602440.57
,3,1990,3,6,37,1,"1,197,666",31672744022
,3,1990,3,6,37,5,"356,545",16727511653
,5,1990,3,6,37,1,"3,251",6401784.7699
,5,1990,3,6,37,2,"16,379",51482387.627
,7,1990,3,6,37,1,"106,577",242758510.02
,7,1990,3,6,37,2,"70,796",142560377.02
,7,1990,3,6,37,5,"342,265",1082474612.7
,3,1990,3,6,45,1,"382,958",20251321558
,3,1990,3,6,45,5,"324,910",17667594556
,5,1990,3,6,45,1,"2,630",3398037.8128
,5,1990,3,6,45,2,"11,072",38213533.002
,7,1990,3,6,45,1,"21,123",45063387.779
,7,1990,3,6,45,2,"13,053",23645252.957
,7,1990,3,6,45,5,"221,338",574918342.23
,3,1990,3,7,1,1,"214,590",2986310354.8
,3,1990,3,7,1,5,"95,305",1968379209.9
,5,1990,3,7,1,1,"3,298",11004925.209
,5,1990,3,7,1,2,"13,854",197965889.08
,5,1990,3,7,1,5,"1,202",1438267.2715
,7,1990,3,7,1,1,"23,963",43125857.534
,7,1990,3,7,1,2,"77,376",175478930.2
,7,1990,3,7,1,5,"49,059",151110906.11
,3,1990,3,7,12,3,"904,951",53685979380
,3,1990,3,7,12,5,"545,950",57771588598
,5,1990,3,7,12,3,"29,103",828728614.76
,5,1990,3,7,12,4,"50,362",2475952015.3
,7,1990,3,7,12,3,"883,462",18741792034
,7,1990,3,7,12,4,"644,841",14676305361
,7,1990,3,7,12,5,"698,391",16209239610
,3,1990,3,7,22,1,"115,018",6150424937.9
,3,1990,3,7,22,5,"393,707",8654018840.8
,5,1990,3,7,22,1,248,32941.591478
,5,1990,3,7,22,2,"1,324",978072.82345
,5,1990,3,7,22,5,"2,504",2911889.1451
,7,1990,3,7,22,1,"96,459",503278063.35
,7,1990,3,7,22,2,"68,233",486214118.26
,7,1990,3,7,22,5,"368,725",2090171975.3
,3,1990,3,7,28,1,"22,314",46923426.875
,3,1990,3,7,28,5,"363,569",1591227239.4
,5,1990,3,7,28,1,"1,225",1516980.7299
,5,1990,3,7,28,2,973,955355.56043
,7,1990,3,7,28,1,"13,860",39624611.813
,7,1990,3,7,28,2,"29,907",148261420.5
,7,1990,3,7,28,5,"107,452",358348958.67
,3,1990,4,4,9,5,"771,242",8284654032.8
,6,1990,4,4,9,5,"22,924",56757237.775
,7,1990,4,4,9,2,567,326403.40018
,7,1990,4,4,9,5,"526,154",2077759331.4
,3,1990,4,4,23,1,"254,469",4181732451.8
,3,1990,4,4,23,5,"34,695",408417866.43
,6,1990,4,4,23,1,"2,905",2837139.0114
,6,1990,4,4,23,2,"8,414",22553692.239
,7,1990,4,4,23,1,"139,613",1823927769.3
,7,1990,4,4,23,2,"14,170",48666369.475
,7,1990,4,4,23,5,"172,383",2204062916.2
,3,1990,4,4,25,1,"730,980",22359564849
,3,1990,4,4,25,5,"1,298,354",35486348015
,6,1990,4,4,25,1,"8,237",22533296.817
,6,1990,4,4,25,2,"10,769",45051305.146
,6,1990,4,4,25,5,"54,546",346628640.71
,7,1990,4,4,25,1,"249,897",1054870154.6
,7,1990,4,4,25,2,"75,617",162663526.5
,7,1990,4,4,25,5,"598,607",3264178203.5
,3,1990,4,4,33,1,"12,365",59643275.485
,3,1990,4,4,33,5,"129,872",566835397.65
,6,1990,4,4,33,1,"5,542",26368645.636
,6,1990,4,4,33,2,"26,527",197596701.69
,7,1990,4,4,33,1,"23,668",116383838.93
,7,1990,4,4,33,2,"62,622",165638345.75
,3,1990,4,4,44,1,"330,761",13212331501
,3,1990,4,4,44,5,"337,008",13426743780
,6,1990,4,4,44,1,"1,489",931250.47252
,6,1990,4,4,44,2,"4,184",6620394.5248
,7,1990,4,4,44,1,"94,769",297710738.28
,7,1990,4,4,44,2,"38,057",51910012.706
,7,1990,4,4,44,5,"166,587",610821054.51
,3,1990,4,5,10,1,"11,958",77111902.046
,3,1990,4,5,10,5,"271,385",1947771457.9
,6,1990,4,5,10,1,764,425896.96781
,6,1990,4,5,10,2,"19,225",59121791.17
,6,1990,4,5,10,5,"14,174",36214366.37
,7,1990,4,5,10,1,"60,987",323452292.44
,7,1990,4,5,10,2,971,158720.61658
,7,1990,4,5,10,5,"163,628",607876156.46
,3,1990,4,5,24,1,"13,341",199389001.25
,3,1990,4,5,24,5,"627,276",7533077484.6
,6,1990,4,5,24,2,"24,634",101568288.3
,6,1990,4,5,24,5,"45,101",241271854.99
,7,1990,4,5,24,1,"41,471",1569712609.5
,7,1990,4,5,24,2,"45,819",394027664.5
,7,1990,4,5,24,5,"870,918",9496339824.1
,3,1990,4,5,34,1,"665,131",61634226149
,3,1990,4,5,34,5,"1,347,007",92342257148
,6,1990,4,5,34,1,"22,778",153585966.84
,6,1990,4,5,34,2,"85,459",1611531156.3
,6,1990,4,5,34,5,"93,682",2085858614.6
,7,1990,4,5,34,1,"216,351",1935292569.2
,7,1990,4,5,34,2,"211,587",2302844130.9
,7,1990,4,5,34,5,"1,292,230",15930602649
,3,1990,4,5,36,1,"176,232",3246837581.1
,3,1990,4,5,36,5,"1,394,775",22696447532
,6,1990,4,5,36,1,"56,678",403443752.47
,6,1990,4,5,36,2,"28,596",72952805.71
,6,1990,4,5,36,5,"76,196",437567481.53
,7,1990,4,5,36,1,"348,046",2751303557.7
,7,1990,4,5,36,2,"222,775",2114654015.4
,7,1990,4,5,36,5,"753,223",7138007280.4
,3,1990,4,5,51,1,"388,860",22969701702
,3,1990,4,5,51,5,"384,771",22922459916
,6,1990,4,5,51,1,739,668418.84454
,6,1990,4,5,51,2,"19,112",180110808.95
,6,1990,4,5,51,5,"40,777",353947202.47
,7,1990,4,5,51,1,"14,325",24397244.356
,7,1990,4,5,51,2,"24,154",152540355.56
,7,1990,4,5,51,5,"582,478",2622721090.1
,3,1990,4,6,12,1,"1,748,820",271094241382
,3,1990,4,6,12,5,"3,366,866",358467340772
,5,1990,4,6,12,1,"29,403",187372518.86
,5,1990,4,6,12,2,"99,583",1530574428.3
,5,1990,4,6,12,5,965,994808.75991
,7,1990,4,6,12,1,"240,496",2838739492.5
,7,1990,4,6,12,2,"344,848",3338653846.2
,7,1990,4,6,12,5,"331,616",6099954921.6
,3,1990,4,6,13,1,"43,590",1226075936.4
,3,1990,4,6,13,5,"126,188",1423170384.4
,7,1990,4,6,13,1,"25,645",69656756.93
,7,1990,4,6,13,2,"16,891",7385348.8918
,7,1990,4,6,13,5,"91,722",160005030.12
,3,1990,4,6,37,1,"2,297,944",148588999405
,3,1990,4,6,37,5,"158,491",7265938584.5
,5,1990,4,6,37,1,"7,478",13506943.472
,5,1990,4,6,37,2,"27,814",126052656.74
,5,1990,4,6,37,5,"2,812",3937495.4847
,7,1990,4,6,37,1,"96,455",197346577.84
,7,1990,4,6,37,2,"88,873",309003753.16
,7,1990,4,6,37,5,"295,557",873260236.97
,3,1990,4,6,45,1,"519,649",16209148623
,3,1990,4,6,45,5,"193,644",8427873711.2
,5,1990,4,6,45,1,"5,498",27213111.819
,5,1990,4,6,45,2,"10,758",109374788.4
,5,1990,4,6,45,5,"20,473",377379397.44
,7,1990,4,6,45,1,"58,199",632162125.71
,7,1990,4,6,45,2,"15,442",60540639.132
,7,1990,4,6,45,5,"195,717",1000071180.2
,3,1990,4,7,1,1,"241,623",3082594445.2
,3,1990,4,7,1,5,"88,266",1339846191.2
,5,1990,4,7,1,2,"7,562",36270060.378
,7,1990,4,7,1,1,"21,296",92102587.041
,7,1990,4,7,1,2,"53,927",344989331.82
,7,1990,4,7,1,5,"64,333",639269850.18
,3,1990,4,7,12,3,"1,468,083",96407011812
,3,1990,4,7,12,5,"715,412",53418198971
,5,1990,4,7,12,3,"17,766",178412724.6
,5,1990,4,7,12,4,"30,895",414266220.94
,5,1990,4,7,12,5,"7,560",53422195.327
,7,1990,4,7,12,3,"886,379",19158197477
,7,1990,4,7,12,4,"431,722",12139566719
,7,1990,4,7,12,5,"892,457",37469015241
,3,1990,4,7,22,1,"134,424",5890341311.2
,3,1990,4,7,22,5,"470,164",13374540923
,5,1990,4,7,22,1,512,181094.07495
,5,1990,4,7,22,2,"4,940",4958891.6891
,5,1990,4,7,22,5,"1,908",1689680.9742
,7,1990,4,7,22,1,"178,442",1976714423.2
,7,1990,4,7,22,2,"143,080",1329775066.8
,7,1990,4,7,22,5,"324,302",3705061135.5
,3,1990,4,7,28,1,"47,973",400851377.87
,3,1990,4,7,28,5,"401,604",7602766631.3
,5,1990,4,7,28,1,"1,077",882149.7964
,5,1990,4,7,28,2,819,516569.44747
,5,1990,4,7,28,5,"1,469",1727699.4677
,7,1990,4,7,28,1,"5,824",6134161.3181
,7,1990,4,7,28,2,"36,587",70809268.129
,7,1990,4,7,28,5,"87,596",157175298.82
,3,1990,5,4,9,5,"306,303",1419133930.5
,6,1990,5,4,9,2,"1,503",292062.03574
,6,1990,5,4,9,5,"18,915",44761563.394
,7,1990,5,4,9,5,"308,153",983354932.14
,3,1990,5,4,23,1,"97,251",423340069.14
,3,1990,5,4,23,5,"13,578",62610251.073
,6,1990,5,4,23,1,"8,824",43170588.593
,6,1990,5,4,23,2,"25,494",238432062.47
,7,1990,5,4,23,1,"90,237",493070842.87
,7,1990,5,4,23,2,"18,873",52852812.074
,3,1990,5,4,25,1,"526,217",14232212915
,3,1990,5,4,25,5,"626,315",16182600975
,6,1990,5,4,25,1,"4,787",10903660.214
,6,1990,5,4,25,2,"10,376",41156153.753
,6,1990,5,4,25,5,"15,959",87925171.165
,7,1990,5,4,25,1,"172,159",706557792.85
,7,1990,5,4,25,2,"25,785",43929164.787
,7,1990,5,4,25,5,"241,419",1084604481.5
,3,1990,5,4,33,1,"2,113",2312934.0232
,3,1990,5,4,33,5,"12,496",7257704.1038
,6,1990,5,4,33,1,"1,718",3283197.5516
,6,1990,5,4,33,2,"2,517",7146911.855
,7,1990,5,4,33,1,"12,361",14395085.694
,7,1990,5,4,33,2,"10,723",12396866.372
,7,1990,5,4,33,5,"7,396",21488850.448
,3,1990,5,4,44,1,"250,689",2840092305.2
,3,1990,5,4,44,5,"339,056",4003005917.6
,6,1990,5,4,44,1,"2,035",833531.16481
,6,1990,5,4,44,2,"7,217",8452622.7129
,6,1990,5,4,44,5,55,1946.6191857
,7,1990,5,4,44,1,"89,419",204126686.6
,7,1990,5,4,44,2,"22,692",22219936.648
,7,1990,5,4,44,5,"80,300",199033155.96
,3,1990,5,5,10,1,"47,892",1041652611.1
,3,1990,5,5,10,5,"99,781",1217136439.6
,6,1990,5,5,10,1,247,74771.774442
,6,1990,5,5,10,2,"5,177",12689887.321
,6,1990,5,5,10,5,"7,854",25053652.265
,7,1990,5,5,10,1,"19,443",61329965.598
,7,1990,5,5,10,2,432,60186.593035
,7,1990,5,5,10,5,"85,422",170807555.19
,3,1990,5,5,24,1,"15,060",201558246.91
,3,1990,5,5,24,5,"438,105",3402064136.9
,6,1990,5,5,24,1,239,15222.102437
,6,1990,5,5,24,2,"17,500",33193734.932
,6,1990,5,5,24,5,"4,109",5186182.872
,7,1990,5,5,24,1,"38,024",728798481.89
,7,1990,5,5,24,2,"38,589",334370840.69
,7,1990,5,5,24,5,"744,865",10853676150
,3,1990,5,5,34,1,"541,474",7758690720
,3,1990,5,5,34,5,"827,201",12214005394
,6,1990,5,5,34,1,"47,582",329397831.19
,6,1990,5,5,34,2,"86,756",719754293.05
,7,1990,5,5,34,1,"241,684",1250912497.1
,7,1990,5,5,34,2,"309,222",2570823225.8
,7,1990,5,5,34,5,"475,569",3874747872.7
,3,1990,5,5,36,1,"136,882",1872999621.9
,3,1990,5,5,36,5,"1,016,851",14674115313
,6,1990,5,5,36,1,"18,933",84099134.115
,6,1990,5,5,36,2,"11,038",44276523.554
,6,1990,5,5,36,5,"73,226",416767886.7
,7,1990,5,5,36,1,"221,352",1322989280.8
,7,1990,5,5,36,2,"72,893",387099219.56
,7,1990,5,5,36,5,"534,586",3699276114.8
,3,1990,5,5,51,5,"456,366",3657704462.4
,6,1990,5,5,51,1,"1,725",1195235.7592
,6,1990,5,5,51,2,"2,674",3760462.5712
,6,1990,5,5,51,5,"36,292",472323593.44
,7,1990,5,5,51,1,"14,766",33551000.557
,7,1990,5,5,51,2,"13,886",71733080.784
,7,1990,5,5,51,5,"434,082",1822198541.3
,3,1990,5,6,12,1,"1,357,025",119223102966
,3,1990,5,6,12,5,"1,077,329",100050067527
,5,1990,5,6,12,1,"5,548",6174760.4407
,5,1990,5,6,12,2,"13,188",32948018.59
,7,1990,5,6,12,1,"167,671",918663915.76
,7,1990,5,6,12,2,"193,654",1617123253.8
,7,1990,5,6,12,5,"451,269",7307290298.2
,3,1990,5,6,13,1,"52,727",1653409396.3
,3,1990,5,6,13,5,"116,196",2032069160.7
,7,1990,5,6,13,1,"3,234",3657760.0815
,7,1990,5,6,13,2,"1,903",3718076.2793
,7,1990,5,6,13,5,"123,684",247081963.81
,3,1990,5,6,37,1,"2,077,431",87466939808
,3,1990,5,6,37,5,"218,820",11446391741
,5,1990,5,6,37,1,"1,235",267100.37672
,5,1990,5,6,37,2,"9,077",9123627.213
,5,1990,5,6,37,5,251,44097.337981
,7,1990,5,6,37,1,"99,270",197681492.95
,7,1990,5,6,37,2,"30,041",38490274.127
,7,1990,5,6,37,5,"390,475",1017002229.5
,3,1990,5,6,45,1,"424,681",35934512540
,3,1990,5,6,45,5,"158,253",7139452380.5
,5,1990,5,6,45,2,"1,185",990791.41952
,5,1990,5,6,45,5,"2,573",2529055.7674
,7,1990,5,6,45,2,847,696462.03661
,7,1990,5,6,45,5,"301,030",1171555226.8
,3,1990,5,7,1,1,"185,478",5424579601.2
,3,1990,5,7,1,5,"67,955",3654880250.2
,5,1990,5,7,1,2,"14,766",218859258.46
,7,1990,5,7,1,1,"12,325",77893634.591
,7,1990,5,7,1,2,"56,002",326753882.62
,7,1990,5,7,1,5,"46,477",594035360.33
,3,1990,5,7,12,3,"2,057,541",145610369049
,3,1990,5,7,12,5,"487,282",58035626413
,5,1990,5,7,12,3,"7,936",42195527.352
,5,1990,5,7,12,4,"39,221",930144988.8
,7,1990,5,7,12,3,"1,053,298",23113195309
,7,1990,5,7,12,4,"430,001",13763976405
,7,1990,5,7,12,5,"442,306",19268369796
,3,1990,5,7,22,1,"119,921",3420316958.6
,3,1990,5,7,22,5,"415,534",15395114679
,5,1990,5,7,22,1,"13,458",53125194.611
,5,1990,5,7,22,2,"8,433",21088230.208
,5,1990,5,7,22,5,"6,104",11318909.456
,7,1990,5,7,22,1,"94,541",1152009947.3
,7,1990,5,7,22,2,"51,199",695149855.39
,7,1990,5,7,22,5,"516,362",3495664285.6
,3,1990,5,7,28,1,"8,924",29571192.496
,3,1990,5,7,28,5,"227,315",1665737755.1
,5,1990,5,7,28,1,396,87994.684208
,5,1990,5,7,28,2,"1,963",2157604.3084
,7,1990,5,7,28,1,"7,832",7236428.6592
,7,1990,5,7,28,2,"35,918",55975041.739
,7,1990,5,7,28,5,"108,568",155600474.5
,3,1990,6,4,9,5,"138,067",614268075.83
,6,1990,6,4,9,5,"2,158",4657560.8369
,7,1990,6,4,9,5,"87,360",221061307.97
,3,1990,6,4,25,1,"51,959",395841925.35
,3,1990,6,4,25,5,"99,466",566238638.76
,6,1990,6,4,25,2,"3,917",6247146.666
,7,1990,6,4,25,1,"30,651",88020768.512
,7,1990,6,4,25,2,"9,492",11528180.886
,7,1990,6,4,25,5,"30,886",113613636.91
,3,1990,6,4,44,1,"25,049",177327408.11
,3,1990,6,4,44,5,"72,184",543466195.85
,6,1990,6,4,44,1,363,125981.89192
,6,1990,6,4,44,2,"2,268",4280112.0067
,6,1990,6,4,44,5,108,11136.581956
,7,1990,6,4,44,1,"15,030",27051749.858
,7,1990,6,4,44,2,"2,516",1846018.5382
,7,1990,6,4,44,5,"40,110",64851958.991
,6,1990,6,5,10,2,993,1017804.6123
,6,1990,6,5,10,5,222,50384.264587
,7,1990,6,5,10,1,"8,453",42682195.425
,7,1990,6,5,10,5,"49,738",123883479.76
,3,1990,6,5,24,1,"24,047",195758229.12
,3,1990,6,5,24,5,"165,532",1736478671.4
,7,1990,6,5,24,2,"7,269",61036459.757
,7,1990,6,5,24,5,"269,097",1101363602
,3,1990,6,5,34,1,"394,312",6824088210.8
,3,1990,6,5,34,5,"375,105",6546322490.7
,6,1990,6,5,34,1,"76,815",1092569770.9
,6,1990,6,5,34,2,"52,983",600737426.18
,7,1990,6,5,34,1,"161,734",1842310879.8
,7,1990,6,5,34,2,"34,183",295530059.79
,7,1990,6,5,34,5,"224,969",1907068291.8
,3,1990,6,5,36,1,"39,329",200781207.61
,3,1990,6,5,36,5,"382,108",3129191034.7
