status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
FINAL,5,2020,2,6,37,5,"2,103",426619.43457
FINAL,7,2020,2,6,37,1,"62,214",310114656.04
FINAL,7,2020,2,6,37,2,"48,657",514215255.06
FINAL,7,2020,2,6,37,5,"577,599",11886718837
FINAL,3,2020,2,6,45,1,"722,196",21848815599
FINAL,3,2020,2,6,45,2,0,0
FINAL,3,2020,2,6,45,5,"157,999",2296148984.7
FINAL,5,2020,2,6,45,1,25,569.22667878
FINAL,5,2020,2,6,45,2,"1,111",134772.28157
FINAL,5,2020,2,6,45,5,"2,529",244171.58036
FINAL,7,2020,2,6,45,1,"15,440",34187026.239
FINAL,7,2020,2,6,45,2,"22,552",69431207.699
FINAL,7,2020,2,6,45,5,"237,928",1551937281.6
FINAL,3,2020,2,7,1,1,"548,235",19668489116
FINAL,3,2020,2,7,1,2,0,0
FINAL,3,2020,2,7,1,5,"115,574",2929204613.5
FINAL,5,2020,2,7,1,1,"1,276",151662.07841
FINAL,5,2020,2,7,1,2,979,130345.07922
FINAL,5,2020,2,7,1,5,"1,482",223995.27305
FINAL,7,2020,2,7,1,1,"45,808",180880633.85
FINAL,7,2020,2,7,1,2,"42,113",182936922.64
FINAL,7,2020,2,7,1,5,"154,501",1024884783.2
FINAL,3,2020,2,7,12,3,"544,788",29841024115
FINAL,3,2020,2,7,12,4,0,0
FINAL,3,2020,2,7,12,5,"1,459,310",157714369915
FINAL,5,2020,2,7,12,3,"14,601",5954844.2528
FINAL,5,2020,2,7,12,4,"26,861",29277176.073
FINAL,5,2020,2,7,12,5,"20,240",12508357.689
FINAL,7,2020,2,7,12,3,"732,901",34040845191
FINAL,7,2020,2,7,12,4,"218,089",3842123904.1
FINAL,7,2020,2,7,12,5,"1,173,649",74950753440
FINAL,3,2020,2,7,28,1,0,0
FINAL,3,2020,2,7,28,2,0,0
FINAL,3,2020,2,7,28,5,"477,056",9187503980
FINAL,5,2020,2,7,28,1,0,0
FINAL,5,2020,2,7,28,2,0,0
FINAL,5,2020,2,7,28,5,26,646.34019972
FINAL,7,2020,2,7,28,1,"2,587",2774018.8387
FINAL,7,2020,2,7,28,2,"3,290",4759208.7135
FINAL,7,2020,2,7,28,5,"155,001",1115434232.9
FINAL,3,2020,3,4,9,1,0,0
FINAL,3,2020,3,4,9,2,0,0
FINAL,3,2020,3,4,9,5,"440,135",6453442702.3
FINAL,4,2020,3,4,9,1,558,4240.0844315
FINAL,4,2020,3,4,9,2,91,114.03139488
FINAL,4,2020,3,4,9,5,"1,454",16351.558691
FINAL,5,2020,3,4,9,1,95,7432.6345115
FINAL,5,2020,3,4,9,2,103,7437.7307754
FINAL,5,2020,3,4,9,5,"1,352",156686.40693
FINAL,7,2020,3,4,9,1,"36,049",232427571.59
FINAL,7,2020,3,4,9,2,"3,396",5189053.0801
FINAL,7,2020,3,4,9,5,"257,807",2335278257
FINAL,3,2020,3,4,23,1,"196,634",3044221522
FINAL,3,2020,3,4,23,2,0,0
FINAL,3,2020,3,4,23,5,"94,709",2032295301.9
FINAL,4,2020,3,4,23,1,23,-529
FINAL,4,2020,3,4,23,2,403,0
FINAL,4,2020,3,4,23,5,354,0
FINAL,5,2020,3,4,23,1,723,123958.88662
FINAL,5,2020,3,4,23,2,146,4172.5163421
FINAL,5,2020,3,4,23,5,638,85809.475119
FINAL,7,2020,3,4,23,1,"68,520",685708662.24
FINAL,7,2020,3,4,23,2,"4,421",22540999.006
FINAL,7,2020,3,4,23,5,"108,545",1034737207.5
FINAL,3,2020,3,4,25,1,"124,034",2216471963.7
FINAL,3,2020,3,4,25,2,0,0
FINAL,3,2020,3,4,25,5,"672,486",14782631463
FINAL,4,2020,3,4,25,1,113,1434.1375557
FINAL,4,2020,3,4,25,2,"1,491",123531.85026
FINAL,4,2020,3,4,25,5,"3,452",2710387.7168
FINAL,5,2020,3,4,25,1,"3,800",2309422.2974
FINAL,5,2020,3,4,25,2,"1,337",156304.7537
FINAL,5,2020,3,4,25,5,"2,167",582413.34493
FINAL,7,2020,3,4,25,1,"133,428",936038125.35
FINAL,7,2020,3,4,25,2,"49,025",207199842.3
FINAL,7,2020,3,4,25,5,"404,755",6260667781.6
FINAL,3,2020,3,4,33,1,"3,404",3611873.3098
FINAL,3,2020,3,4,33,2,0,0
FINAL,3,2020,3,4,33,5,"127,595",706585795.26
FINAL,4,2020,3,4,33,1,"1,146",59310.498362
FINAL,4,2020,3,4,33,2,"10,676",5145397.0751
FINAL,4,2020,3,4,33,5,472,10043.396122
FINAL,5,2020,3,4,33,1,409,23418.42396
FINAL,5,2020,3,4,33,2,"1,395",272917.92299
FINAL,5,2020,3,4,33,5,368,51839.411834
FINAL,7,2020,3,4,33,1,"22,912",46741364.574
FINAL,7,2020,3,4,33,2,"6,039",6781668.274
FINAL,7,2020,3,4,33,5,"32,421",80495864.673
FINAL,3,2020,3,4,44,1,"41,950",292345540.84
FINAL,3,2020,3,4,44,2,0,0
FINAL,3,2020,3,4,44,5,"324,636",4710687228.9
FINAL,4,2020,3,4,44,1,"1,905",88533.869083
FINAL,4,2020,3,4,44,2,503,6173.118514
FINAL,4,2020,3,4,44,5,11,2.8703626455
FINAL,5,2020,3,4,44,1,"1,913",978198.01829
FINAL,5,2020,3,4,44,2,546,7168.104332
FINAL,5,2020,3,4,44,5,534,33682.244363
FINAL,7,2020,3,4,44,1,"103,818",2418791973.7
FINAL,7,2020,3,4,44,2,"34,389",341808326.8
FINAL,7,2020,3,4,44,5,"111,802",2021456240.8
FINAL,3,2020,3,5,10,1,"111,392",1404606871.8
FINAL,3,2020,3,5,10,2,0,0
FINAL,3,2020,3,5,10,5,"169,913",1807802363.7
FINAL,4,2020,3,5,10,1,0,0
FINAL,4,2020,3,5,10,2,820,416.38408543
FINAL,4,2020,3,5,10,5,"2,641",1088.7435389
FINAL,5,2020,3,5,10,1,23,296.30361061
FINAL,5,2020,3,5,10,2,272,34821.726546
FINAL,5,2020,3,5,10,5,25,576.18410226
FINAL,7,2020,3,5,10,1,"1,949",1275345.5905
FINAL,7,2020,3,5,10,2,"37,461",253799277.55
FINAL,7,2020,3,5,10,5,"151,631",1042477529.7
FINAL,3,2020,3,5,24,1,"24,129",564343255.25
FINAL,3,2020,3,5,24,2,0,0
FINAL,3,2020,3,5,24,5,"739,402",21300636920
FINAL,4,2020,3,5,24,1,0,0
FINAL,4,2020,3,5,24,2,462,0
FINAL,4,2020,3,5,24,5,"1,503",665868
FINAL,5,2020,3,5,24,1,18,8.4417677435
FINAL,5,2020,3,5,24,2,"2,442",950553.96367
FINAL,5,2020,3,5,24,5,"53,223",118221532.76
FINAL,7,2020,3,5,24,1,596,160206.01304
FINAL,7,2020,3,5,24,2,"29,194",259385279.11
FINAL,7,2020,3,5,24,5,"516,452",13505238817
FINAL,3,2020,3,5,34,1,"855,549",68449332549
FINAL,3,2020,3,5,34,2,0,0
FINAL,3,2020,3,5,34,5,"1,657,274",177839469269
FINAL,4,2020,3,5,34,1,"4,543",0
FINAL,4,2020,3,5,34,2,"10,118",0
FINAL,4,2020,3,5,34,5,"1,647",0
FINAL,5,2020,3,5,34,1,"1,477",508641.88075
FINAL,5,2020,3,5,34,2,"4,627",4502144.7331
FINAL,5,2020,3,5,34,5,682,98355.953333
FINAL,7,2020,3,5,34,1,"223,191",3620941753.2
FINAL,7,2020,3,5,34,2,"203,635",2995762850.5
FINAL,7,2020,3,5,34,5,"884,954",33395391163
FINAL,3,2020,3,5,36,1,"264,107",20213667928
FINAL,3,2020,3,5,36,2,0,0
FINAL,3,2020,3,5,36,5,"1,553,824",144383573335
FINAL,4,2020,3,5,36,1,"10,830",3788106.8621
FINAL,4,2020,3,5,36,2,"11,326",1454427.0801
FINAL,4,2020,3,5,36,5,"32,245",165626178.3
FINAL,5,2020,3,5,36,1,"2,832",2001100.784
FINAL,5,2020,3,5,36,2,587,23426.691323
FINAL,5,2020,3,5,36,5,"1,779",251594.12209
FINAL,7,2020,3,5,36,1,"90,757",903246029.81
FINAL,7,2020,3,5,36,2,"27,500",221122529.76
FINAL,7,2020,3,5,36,5,"724,056",28008134407
FINAL,3,2020,3,5,51,1,"253,016",13552791351
FINAL,3,2020,3,5,51,2,0,0
FINAL,3,2020,3,5,51,5,"879,967",40182624120
FINAL,4,2020,3,5,51,1,72,3.9702880285
FINAL,4,2020,3,5,51,2,303,70.991991001
FINAL,4,2020,3,5,51,5,"2,719",93149.843051
FINAL,5,2020,3,5,51,1,532,94413.526481
FINAL,5,2020,3,5,51,2,560,12039.955793
FINAL,5,2020,3,5,51,5,"2,290",366017.34661
FINAL,7,2020,3,5,51,1,"17,417",40026476.99
FINAL,7,2020,3,5,51,2,"30,559",113910320.16
FINAL,7,2020,3,5,51,5,"429,710",7354472301.9
FINAL,3,2020,3,6,12,1,"2,456,872",803372452404
FINAL,3,2020,3,6,12,2,0,0
FINAL,3,2020,3,6,12,5,"3,033,140",770011454713
FINAL,5,2020,3,6,12,1,"9,016",4093313.1606
FINAL,5,2020,3,6,12,2,"27,642",11349200.247
FINAL,5,2020,3,6,12,5,"15,968",6446485.8468
FINAL,7,2020,3,6,12,1,"272,878",5777391373.1
FINAL,7,2020,3,6,12,2,"730,137",28286503752
FINAL,7,2020,3,6,12,5,"1,770,639",124527114752
FINAL,3,2020,3,6,13,1,"135,119",12956330598
FINAL,3,2020,3,6,13,2,0,0
FINAL,3,2020,3,6,13,5,"549,770",24445366809
FINAL,5,2020,3,6,13,1,600,88183.275308
FINAL,5,2020,3,6,13,2,"1,263",281333.27797
FINAL,5,2020,3,6,13,5,"3,731",774801.08938
FINAL,7,2020,3,6,13,1,"26,531",224235411.82
FINAL,7,2020,3,6,13,2,"39,029",139105503.89
FINAL,7,2020,3,6,13,5,"268,379",2833439199.5
FINAL,3,2020,3,6,37,1,"2,238,314",187597110653
FINAL,3,2020,3,6,37,2,0,0
FINAL,3,2020,3,6,37,5,"370,705",12201938379
FINAL,5,2020,3,6,37,1,"7,638",4794240.4874
FINAL,5,2020,3,6,37,2,"32,132",39337734.194
FINAL,5,2020,3,6,37,5,"18,501",19844859.664
FINAL,7,2020,3,6,37,1,"223,966",2516992264.5
FINAL,7,2020,3,6,37,2,"129,608",925154142.16
FINAL,7,2020,3,6,37,5,"709,598",16770915461
FINAL,3,2020,3,6,45,1,"948,682",23613348904
FINAL,3,2020,3,6,45,2,0,0
FINAL,3,2020,3,6,45,5,"243,475",5480079994.2
FINAL,5,2020,3,6,45,1,"2,116",826504.48865
FINAL,5,2020,3,6,45,2,"7,106",3086264.5798
FINAL,5,2020,3,6,45,5,"21,986",19493224.485
FINAL,7,2020,3,6,45,1,"56,020",319194167.41
FINAL,7,2020,3,6,45,2,"78,512",1311192713.9
FINAL,7,2020,3,6,45,5,"421,062",3978248028.2
FINAL,3,2020,3,7,1,1,"322,079",19096233593
FINAL,3,2020,3,7,1,2,0,0
FINAL,3,2020,3,7,1,5,"358,490",20178664341
FINAL,5,2020,3,7,1,1,"2,932",430220.75775
FINAL,5,2020,3,7,1,2,"25,211",14700093.016
FINAL,5,2020,3,7,1,5,"6,999",1682190.9038
FINAL,7,2020,3,7,1,1,"38,410",161459948.91
FINAL,7,2020,3,7,1,2,"308,890",4389020546
FINAL,7,2020,3,7,1,5,"150,728",1829679016.2
FINAL,3,2020,3,7,12,3,"1,127,452",151263282621
FINAL,3,2020,3,7,12,4,0,0
FINAL,3,2020,3,7,12,5,"2,157,258",332309961411
FINAL,5,2020,3,7,12,3,"75,930",57001963.424
FINAL,5,2020,3,7,12,4,"127,030",124387559.59
FINAL,5,2020,3,7,12,5,"48,586",32223563.529
FINAL,7,2020,3,7,12,3,"1,665,077",100728019436
FINAL,7,2020,3,7,12,4,"526,295",14504052750
FINAL,7,2020,3,7,12,5,"1,374,894",66968208759
FINAL,3,2020,3,7,28,1,0,0
FINAL,3,2020,3,7,28,2,0,0
FINAL,3,2020,3,7,28,5,"460,085",6263838668
FINAL,5,2020,3,7,28,1,0,0
FINAL,5,2020,3,7,28,2,"1,444",211246.18091
FINAL,5,2020,3,7,28,5,"3,095",674130.12716
FINAL,7,2020,3,7,28,1,"14,250",33152254.058
FINAL,7,2020,3,7,28,2,"41,765",223718653.66
FINAL,7,2020,3,7,28,5,"157,726",1526089866.5
FINAL,3,2020,4,4,9,1,0,0
FINAL,3,2020,4,4,9,2,0,0
FINAL,3,2020,4,4,9,5,"1,009,362",44642289876
FINAL,4,2020,4,4,9,1,"3,188",0
FINAL,4,2020,4,4,9,2,522,0
FINAL,4,2020,4,4,9,5,999,0
FINAL,5,2020,4,4,9,1,135,1858.2704961
FINAL,5,2020,4,4,9,2,269,1050.9564518
FINAL,5,2020,4,4,9,5,"2,517",123597.35328
FINAL,7,2020,4,4,9,1,"74,416",790462815.63
FINAL,7,2020,4,4,9,2,"22,611",70026483.992
FINAL,7,2020,4,4,9,5,"405,995",5355194409.4
FINAL,3,2020,4,4,23,1,"425,425",12247660900
FINAL,3,2020,4,4,23,2,0,0
FINAL,3,2020,4,4,23,5,"313,431",8466091890.1
FINAL,4,2020,4,4,23,1,"1,676",85283.25
FINAL,4,2020,4,4,23,2,"1,589",0
FINAL,4,2020,4,4,23,5,"1,086",5847.75
FINAL,5,2020,4,4,23,1,"8,444",11314624.365
FINAL,5,2020,4,4,23,2,"3,286",1765080.069
FINAL,5,2020,4,4,23,5,"2,640",1322792.8801
FINAL,7,2020,4,4,23,1,"63,693",273783336.89
FINAL,7,2020,4,4,23,2,"28,241",83667903.305
FINAL,7,2020,4,4,23,5,"153,998",1042361453.4
FINAL,3,2020,4,4,25,1,"208,967",7440657831
FINAL,3,2020,4,4,25,2,0,0
FINAL,3,2020,4,4,25,5,"770,188",32932563657
FINAL,4,2020,4,4,25,1,748,70891.63233
FINAL,4,2020,4,4,25,2,"10,431",6329702.4342
FINAL,4,2020,4,4,25,5,"18,494",27919229.929
FINAL,5,2020,4,4,25,1,"7,548",6362147.7332
FINAL,5,2020,4,4,25,2,"3,541",1027502.5692
FINAL,5,2020,4,4,25,5,"7,951",8095160.8945
FINAL,7,2020,4,4,25,1,"259,064",3694589902.6
FINAL,7,2020,4,4,25,2,"101,816",805047022.5
FINAL,7,2020,4,4,25,5,"631,171",18774780824
FINAL,3,2020,4,4,33,1,"181,219",2252619605
FINAL,3,2020,4,4,33,2,0,0
FINAL,3,2020,4,4,33,5,"147,649",1868130126.2
FINAL,4,2020,4,4,33,1,"4,620",963721.28028
FINAL,4,2020,4,4,33,2,"10,519",4994962.1202
FINAL,4,2020,4,4,33,5,"1,798",145930.8708
FINAL,5,2020,4,4,33,1,"1,362",244259.15978
FINAL,5,2020,4,4,33,2,"2,029",453087.37536
FINAL,5,2020,4,4,33,5,800,76602.658795
FINAL,7,2020,4,4,33,1,"77,245",335525893.72
FINAL,7,2020,4,4,33,2,"24,968",55156395.469
FINAL,7,2020,4,4,33,5,"57,758",219925389.03
FINAL,3,2020,4,4,44,1,"189,462",4944357730.5
FINAL,3,2020,4,4,44,2,0,0
FINAL,3,2020,4,4,44,5,"309,772",7713412724.7
FINAL,4,2020,4,4,44,1,"6,824",1136084.5568
FINAL,4,2020,4,4,44,2,"3,543",306221.45453
FINAL,4,2020,4,4,44,5,918,0
FINAL,5,2020,4,4,44,1,"3,934",342032.57683
FINAL,5,2020,4,4,44,2,"2,574",152836.95685
FINAL,5,2020,4,4,44,5,"4,606",2397668.2354
FINAL,7,2020,4,4,44,1,"176,496",1871011623.4
FINAL,7,2020,4,4,44,2,"56,216",367360063.36
FINAL,7,2020,4,4,44,5,"179,960",2016053661.6
FINAL,3,2020,4,5,10,1,"298,804",4499996555.4
FINAL,3,2020,4,5,10,2,0,0
FINAL,3,2020,4,5,10,5,"180,002",2976594529
FINAL,4,2020,4,5,10,1,215,28.672089581
FINAL,4,2020,4,5,10,2,"1,710",1810.3000256
FINAL,4,2020,4,5,10,5,"6,306",8089.807037
FINAL,5,2020,4,5,10,1,121,10676.667884
FINAL,5,2020,4,5,10,2,645,193921.99653
FINAL,5,2020,4,5,10,5,307,45585.863362
FINAL,7,2020,4,5,10,1,"3,543",1783665.1039
FINAL,7,2020,4,5,10,2,"51,532",297806686.83
FINAL,7,2020,4,5,10,5,"151,074",767242049.04
FINAL,3,2020,4,5,24,1,0,0
FINAL,3,2020,4,5,24,2,0,0
FINAL,3,2020,4,5,24,5,"1,535,403",62259526175
FINAL,4,2020,4,5,24,1,0,0
FINAL,4,2020,4,5,24,2,"2,038",0
FINAL,4,2020,4,5,24,5,"9,840",7094193.75
FINAL,5,2020,4,5,24,1,134,469.11112651
FINAL,5,2020,4,5,24,2,"6,287",4782530.0083
FINAL,5,2020,4,5,24,5,"69,316",177347642.52
FINAL,7,2020,4,5,24,1,"10,143",36879134.053
FINAL,7,2020,4,5,24,2,"175,198",5381620115.2
FINAL,7,2020,4,5,24,5,"992,904",36280653371
FINAL,3,2020,4,5,34,1,"2,272,455",326968625320
FINAL,3,2020,4,5,34,2,0,0
FINAL,3,2020,4,5,34,5,"1,408,191",204133659726
FINAL,4,2020,4,5,34,1,"18,598",0
FINAL,4,2020,4,5,34,2,"19,934",0
FINAL,4,2020,4,5,34,5,"6,073",0
FINAL,5,2020,4,5,34,1,"2,911",1645232.0644
FINAL,5,2020,4,5,34,2,"9,571",16679048.398
FINAL,5,2020,4,5,34,5,"2,079",1127367.602
FINAL,7,2020,4,5,34,1,"434,457",16001752799
FINAL,7,2020,4,5,34,2,"884,507",42538311571
FINAL,7,2020,4,5,34,5,"1,203,607",70557100217
FINAL,3,2020,4,5,36,1,"29,233",298584722.26
FINAL,3,2020,4,5,36,2,0,0
FINAL,3,2020,4,5,36,5,"2,625,835",193044132844
FINAL,4,2020,4,5,36,1,"30,859",14146525.799
FINAL,4,2020,4,5,36,2,"37,211",15884911.253
FINAL,4,2020,4,5,36,5,"43,866",54036050.093
FINAL,5,2020,4,5,36,1,"2,982",621780.44687
FINAL,5,2020,4,5,36,2,"2,645",398942.23499
FINAL,5,2020,4,5,36,5,"6,838",2818818.5477
FINAL,7,2020,4,5,36,1,"352,182",10651856212
FINAL,7,2020,4,5,36,2,"243,172",5550611236.1
FINAL,7,2020,4,5,36,5,"1,438,471",58629840666
FINAL,3,2020,4,5,51,1,"460,318",36944775566
FINAL,3,2020,4,5,51,2,0,0
FINAL,3,2020,4,5,51,5,"875,887",48557274082
FINAL,4,2020,4,5,51,1,"1,570",1899.2245505
FINAL,4,2020,4,5,51,2,510,200.14221952
FINAL,4,2020,4,5,51,5,"6,118",67189.108575
FINAL,5,2020,4,5,51,1,"1,142",187472.70461
FINAL,5,2020,4,5,51,2,"1,551",35794.457976
FINAL,5,2020,4,5,51,5,"4,067",933731.16798
FINAL,7,2020,4,5,51,1,"24,994",78701339.981
FINAL,7,2020,4,5,51,2,"47,823",214110236.04
FINAL,7,2020,4,5,51,5,"708,813",11900221764
FINAL,3,2020,4,6,12,1,"2,498,726",1.0376916E12
FINAL,3,2020,4,6,12,2,0,0
FINAL,3,2020,4,6,12,5,"2,497,120",595617109034
FINAL,5,2020,4,6,12,1,"9,427",2560059.5119
FINAL,5,2020,4,6,12,2,"39,549",27070478.058
FINAL,5,2020,4,6,12,5,"18,851",8011821.7679
FINAL,7,2020,4,6,12,1,"248,194",5415707814
FINAL,7,2020,4,6,12,2,"1,354,400",290777866449
FINAL,7,2020,4,6,12,5,"1,523,657",118408360918
FINAL,3,2020,4,6,13,1,"506,091",25733976309
FINAL,3,2020,4,6,13,2,0,0
FINAL,3,2020,4,6,13,5,"374,710",21594791921
FINAL,5,2020,4,6,13,1,"1,849",272376.28569
FINAL,5,2020,4,6,13,2,"1,411",269225.9549
FINAL,5,2020,4,6,13,5,"5,394",1871984.5971
